registryID,unitTypeStd,fuelType,designCapacity,eisUnitID,energyMJq0,energyMJq2,designCapacity,unitName,energyMJ
110000328556.0,boiler,naturalGas,,,,,53.051100000000005,1.0,962214977.2839102
110000329118.0,boiler,other,83.81832602,1.0,1084688984.3478262,1084688984.3478262,41.91330000000001,1.0,1001819362.3034444
110000329118.0,flare,other,0.0,2.0,1443675862.0689652,1443889235.8942327,,,
110000329118.0,oven,other,,,,,88.5162,2.0,2094614534.0712924
110000330400.0,boiler,biomass,155.32766709999999,1.0,0.0,0.0,,,
110000330400.0,furnace,biomass,,,,,0.0,1.0,4420130845.498102
110000330400.0,kiln,biomass,0.0,1.0,0.0,0.0,0.0,1.0,0.0
110000330810.0,boiler,naturalGas,164.88471469270002,6.0,659509135.7142857,659509135.7142857,59.2062,1.0,916006054.0006052
110000330810.0,dryer,naturalGas,0.0,1.0,0.0,0.0,,,
110000330810.0,heater,naturalGas,0.0,4.0,2628758.571428572,2860707.8571428573,,,
110000330810.0,other,naturalGas,0.0,1.0,0.0,0.0,,,
110000330810.0,other combustion,diesel,0.008792132099999999,3.0,0.0,0.0,0.6471648000000001,1.0,74179.19225916165
110000330927.0,furnace,coke,,,,,0.2931,1.0,8238480.012318364
110000332186.0,boiler,naturalGas,45.42601585,1.0,850752000.0,850752000.0,45.34257,1.0,1002216049.1755685
110000332220.0,boiler,coal,49.52901083,1.0,0.0,0.0,49.5339,1.0,18855959.70649573
110000332220.0,heater,lpgHGL,,,,,0.09291270000000001,1.0,3215295.4080265667
110000332220.0,heater,resFuelOil,,,,,9.78954,1.0,12404990.196475333
110000334530.0,boiler,diesel,0.0058614214,2.0,0.0,0.0,40.47711,1.0,2425088.9777033613
110000334530.0,other combustion,diesel,0.0029307107,1.0,0.0,0.0,,,
110000336100.0,boiler,naturalGas,7.1655876615,2.0,56518309.28571428,56518309.28571428,7.1956050000000005,2.0,79912664.82347521
110000336100.0,dryer,naturalGas,14.243254002,4.0,249345482.14285713,249345482.14285713,28.020360000000004,4.0,564922430.3251698
110000336440.0,engine,diesel,,,,,0.0366375,1.0,920107.2885992165
110000336440.0,engine,gasoline,,,,,0.0366375,1.0,1099830.8939883772
110000336440.0,heater,diesel,11.429771729999999,1.0,4381264.285714285,91103468901.56273,,,
110000336440.0,other combustion,diesel,0.008792132099999999,3.0,0.0,0.0,,,
110000336440.0,other combustion,gasoline,0.0029307107,1.0,348066.93594922096,348066.93594922096,,,
110000336725.0,boiler,naturalGas,,,,,123.10200000000002,3.0,388243241.4868044
110000336994.0,boiler,naturalGas,0.0058614214,2.0,393654474.68538797,393654474.68538797,4.3965000000000005,1.0,17964630.924759928
110000336994.0,heater,naturalGas,,,,,14.537760000000002,1.0,268562150.067258
110000336994.0,incinerator,naturalGas,,,,,14.12742,2.0,126128702.66160834
110000336994.0,thermal oxidizer,naturalGas,,,,,21.935604,3.0,94512570.66924934
110000341559.0,boiler,biomass,,,,,71.22330000000001,1.0,568277266.1482153
110000341559.0,boiler,coal,142.43254002,2.0,0.0,0.0,71.22330000000001,1.0,2470242.696838022
110000341559.0,boiler,naturalGas,145.94939286,2.0,68698224.0,68698224.0,142.68108,2.0,406814026.4809557
110000342460.0,boiler,diesel,,,,,21.1032,1.0,3074156.9099710253
110000342460.0,boiler,naturalGas,,,,,21.1032,1.0,1162683638.9120452
110000343922.0,boiler,biomass,99.35109272999999,1.0,0.0,0.0,99.36090000000002,1.0,1777092836.8234615
110000343922.0,boiler,naturalGas,458.94929562,6.0,2485479702.109091,2485479702.109091,263.76069,3.0,2887128609.231341
110000343922.0,boiler,other,99.35109272999999,1.0,0.0,0.0,99.36090000000002,1.0,127147788.6127475
110000343922.0,other,biomass,,,,,0.0,1.0,732986522.1177757
110000344850.0,boiler,naturalGas,,,,,57.38898000000001,2.0,720183441.7686131
110000344850.0,heater,naturalGas,0.0,1.0,974187.0000000001,974187.0000000001,307.82534400000003,2.0,1420176.9041871023
110000344850.0,other combustion,naturalGas,56.85578758,2.0,543591764.2857143,741762964.2857143,,,
110000345010.0,boiler,diesel,37.45448274599999,11.0,0.0,0.0,6.436476000000001,2.0,135519.67816577607
110000345010.0,boiler,naturalGas,37.45448274599999,11.0,461457124.79142857,461457124.79142857,6.436476000000001,2.0,462023614.9291654
110000345010.0,heater,lpgHGL,0.0,5.0,0.0,0.0,,,
110000345010.0,oven,lpgHGL,,,,,1.1724,1.0,6395450.578638223
110000347161.0,boiler,naturalGas,0.0058614214,2.0,120355907.14285713,120355907.14285713,,,
110000347161.0,other combustion,diesel,0.0146535535,5.0,0.0,0.0,,,
110000347161.0,other combustion,naturalGas,0.0029307107,1.0,2712857.1428571427,2712857.1428571427,,,
110000347161.0,pump,diesel,,,,,7.356810000000001,1.0,594860.0610013539
110000347161.0,pump,lpgHGL,,,,,7.356810000000001,1.0,468458.0164976381
110000347161.0,pump,naturalGas,,,,,7.356810000000001,1.0,140368626.9348226
110000349070.0,boiler,diesel,,,,,7.356810000000001,1.0,251068.03533870092
110000349070.0,heater,lpgHGL,,,,,0.029310000000000003,1.0,151033.9942475571
110000349784.0,boiler,naturalGas,22.6866315287,2.0,793008835.7142857,793008835.7142857,22.685940000000002,1.0,793101731.6054474
110000351994.0,boiler,diesel,105.50558519999998,5.0,0.0,0.0,99.41952,1.0,41580290.307116225
110000351994.0,boiler,naturalGas,105.50558519999998,5.0,909902281.3369048,1124369014.8535714,99.41952,1.0,1148404785.342726
110000351994.0,engine,diesel,0.0,2.0,0.0,0.0,,,
110000353466.0,other combustion,diesel,,,,,0.9320580000000002,4.0,1696135.761464292
110000353705.0,boiler,biomass,,,,,228.61800000000002,2.0,48984035.807238996
110000353705.0,boiler,diesel,228.5954346,2.0,0.0,0.0,228.61800000000002,2.0,0.0
110000353705.0,engine,diesel,91.35025251900001,18.0,0.0,0.0,,,
110000355035.0,boiler,biomass,219.8033025,2.0,0.0,0.0,329.7375,2.0,6027340132.060513
110000355035.0,boiler,other,549.50825625,8.0,0.0,0.0,329.7375,2.0,245867928.18337744
110000355035.0,boiler,resFuelOil,,,,,439.65000000000003,3.0,155224221.94375092
110000355035.0,furnace,biomass,,,,,0.0,2.0,10733810206.467125
110000355035.0,kiln,biomass,,,,,0.0,1.0,0.0
110000359718.0,boiler,biomass,,,,,369.30600000000004,2.0,4346538622.167635
110000359718.0,boiler,coal,,,,,199.30800000000002,1.0,66265637.674041696
110000359718.0,furnace,biomass,,,,,0.0,1.0,10800445344.841469
110000359718.0,heater,diesel,,,,,64.482,1.0,0.0
110000359718.0,kiln,biomass,,,,,0.0,2.0,0.0
110000359718.0,other,diesel,375.13096959999996,1.0,0.0,0.0,,,
110000359718.0,other combustion,biomass,334.68716194,2.0,0.0,0.0,,,
110000359718.0,other combustion,coal,170.56736274,1.0,0.0,0.0,,,
110000359950.0,boiler,biomass,,,,,0.0,1.0,2483778508.501996
110000359950.0,boiler,coal,,,,,0.0,1.0,6713995.002869434
110000359950.0,boiler,naturalGas,65.35484861,2.0,74978895.21428572,74978895.21428572,64.92165,3.0,871619569.1017227
110000359950.0,boiler,other,,,,,0.0,1.0,1968339517.1358736
110000359950.0,other,naturalGas,29.01403593,1.0,0.0,0.0,,,
110000359950.0,other combustion,naturalGas,159.72373315,1.0,369840328.4916201,369840328.4916201,,,
110000359950.0,turbine,naturalGas,,,,,188.7564,1.0,883437025.2973689
110000360298.0,boiler,biomass,,,,,0.0,2.0,63010310.24518338
110000360298.0,boiler,coal,,,,,0.0,2.0,1153847998.3502755
110000360298.0,boiler,other,,,,,0.0,2.0,4283528811.8306985
110000360993.0,boiler,lpgHGL,,,,,33.9996,1.0,0.0
110000364098.0,generator,diesel,,,,,0.0,5.0,4153155.91974538
110000364098.0,generator,naturalGas,,,,,0.0,2.0,81053860.62705517
110000365961.0,dryer,coal,,,,,41.034000000000006,1.0,197058467.88745356
110000365961.0,dryer,other,,,,,41.034000000000006,1.0,3465411.1745433607
110000365961.0,other,coal,0.0,1.0,0.0,0.0,,,
110000366121.0,boiler,naturalGas,,,,,123.10200000000002,2.0,2352112363.8492537
110000366121.0,furnace,biomass,,,,,0.0,1.0,6735701904.006531
110000366121.0,kiln,biomass,,,,,0.0,1.0,0.0
110000366611.0,furnace,coke,,,,,50.03217,1.0,836115688.2893864
110000366657.0,boiler,naturalGas,,,,,69.7578,1.0,98410976.50168315
110000368851.0,furnace,lpgHGL,,,,,1.7586000000000002,1.0,0.0
110000368851.0,kiln,lpgHGL,,,,,0.5862,1.0,0.0
110000369280.0,boiler,biomass,88.50746314,1.0,0.0,0.0,86.1714,1.0,2022253470.23888
110000369280.0,boiler,naturalGas,303.32855744999995,3.0,275027188.20779216,1726597928.5714285,303.71022000000005,3.0,3613654294.0122423
110000369280.0,boiler,other,,,,,86.1714,1.0,70201651.436256
110000369280.0,furnace,biomass,,,,,0.0,1.0,5625116264.434142
110000369280.0,kiln,biomass,,,,,0.0,1.0,0.0
110000369645.0,dryer,naturalGas,,,,,25.792800000000003,1.0,10606819.812895974
110000369645.0,kiln,coal,,,,,131.895,1.0,2584998920.361855
110000369645.0,kiln,naturalGas,,,,,131.895,1.0,81906983.3615715
110000369645.0,kiln,other,,,,,131.895,1.0,427376981.6651467
110000369645.0,other,coal,0.0,1.0,1553384.52,1553384.52,,,
110000369798.0,boiler,naturalGas,1.7935949484,1.0,25885540.285714284,25885540.285714284,,,
110000369798.0,furnace,naturalGas,,,,,58.620000000000005,1.0,134983566.3505356
110000372285.0,boiler,coal,1069.12326336,4.0,0.0,0.0,56.099340000000005,1.0,1790225826.897428
110000372285.0,boiler,naturalGas,0.0029307107,1.0,117778692.85714285,117778692.85714285,,,
110000372285.0,furnace,naturalGas,,,,,3.382374,1.0,344380655.37266773
110000372285.0,heater,naturalGas,0.0117228428,4.0,17059096.8,55383304.114285715,,,
110000372285.0,other,coal,0.0,2.0,0.0,0.0,,,
110000372285.0,other,naturalGas,29.893249139999998,1.0,0.0,0.0,,,
110000372329.0,boiler,biomass,159.43066208,1.0,0.0,0.0,159.4464,1.0,2374779700.7156806
110000372329.0,boiler,diesel,,,,,159.4464,1.0,45287088.43130703
110000372329.0,furnace,biomass,,,,,0.0,1.0,5858339248.744345
110000372329.0,kiln,biomass,,,,,0.0,1.0,0.0
110000372720.0,boiler,naturalGas,73.971138068,3.0,449788145.90194285,465003120.25714284,16.296360000000004,1.0,457036654.2340181
110000372720.0,boiler,other,,,,,16.296360000000004,1.0,28060.009510472555
110000372720.0,heater,other,,,,,0.058620000000000005,1.0,32792.29219548198
110000372720.0,other combustion,other,,,,,2.8723800000000006,1.0,44896.015216756095
110000374005.0,other combustion,lpgHGL,0.0029307107,1.0,0.0,0.0,0.06448200000000001,1.0,6866.621266474248
110000374639.0,generator,diesel,,,,,5.498556000000001,1.0,573462.2170804419
110000376502.0,other combustion,diesel,0.5533184190902312,1.0,0.0,0.0,0.040447800000000006,1.0,8559.137568364806
110000377976.0,boiler,naturalGas,0.0146535535,5.0,1325084827.6799998,1325084827.6799998,87.0507,3.0,1094148720.9377062
110000378724.0,furnace,naturalGas,,,,,26.379,2.0,90741607.3855854
110000378724.0,kiln,naturalGas,0.0,1.0,0.0,0.0,,,
110000379554.0,heater,naturalGas,0.0029307107,1.0,0.0,0.0,,,
110000379554.0,kiln,coal,0.0,1.0,90667.38553999999,90667.38554,401.25390000000004,5.0,6190342979.880303
110000379554.0,kiln,naturalGas,,,,,401.25390000000004,5.0,327714924.33927757
110000380926.0,boiler,biomass,0.0029307107,1.0,0.0,0.0,307.75500000000005,1.0,4434392265.3713875
110000380926.0,boiler,naturalGas,0.0058614214,2.0,594382930.7142856,594382930.7142856,307.75500000000005,1.0,589440175.6904082
110000380926.0,engine,naturalGas,0.0,1.0,583.2058189655172,1965.124483142715,,,
110000380926.0,furnace,biomass,,,,,0.0,2.0,10972586118.97519
110000380926.0,furnace,naturalGas,0.0,2.0,1340815.536,1340815.536,,,
110000380926.0,incinerator,naturalGas,,,,,7.327500000000001,1.0,51781834.81420664
110000380926.0,kiln,biomass,,,,,0.0,1.0,0.0
110000380926.0,kiln,naturalGas,0.0,2.0,795433478.9142857,795433478.9142857,,,
110000381015.0,boiler,naturalGas,64.4756354,1.0,1077775551.0,1077775551.0,64.482,1.0,981554363.1375796
110000381845.0,flare,biomass,,,,,1.7996340000000002,1.0,8046147.101987428
110000381881.0,heater,lpgHGL,,,,,0.26965200000000006,1.0,5104949.00556743
110000382005.0,boiler,naturalGas,10.2399031858,5.0,162312955.7142857,162312955.7142857,9.801264,4.0,210876058.86832696
110000382005.0,furnace,naturalGas,,,,,98.48160000000001,3.0,916538950.9169925
110000382773.0,boiler,biomass,,,,,33.20823,1.0,80705947.15413764
110000382773.0,boiler,naturalGas,132.46812364,4.0,665816528.5714285,665816528.5714285,33.20823,1.0,740243946.3012618
110000384664.0,boiler,naturalGas,10.843629589999999,3.0,122711481.0,122711481.0,,,
110000384664.0,furnace,coke,,,,,63.96614400000001,1.0,375517270.1063221
110000384664.0,furnace,naturalGas,,,,,63.96614400000001,1.0,445587584.34278387
110000384735.0,other,biomass,,,,,0.0,1.0,0.0
110000390862.0,heater,other,,,,,0.28137600000000007,3.0,5536.900328489993
110000392058.0,boiler,naturalGas,,,,,71.13537,2.0,882986329.3978875
110000392058.0,furnace,naturalGas,,,,,6.12579,2.0,51879900.91590464
110000392058.0,furnace,other,,,,,5.5395900000000005,1.0,77778.8987168102
110000392058.0,thermal oxidizer,naturalGas,,,,,7.034400000000001,1.0,42325536.42619855
110000392557.0,boiler,other,1048.90135953,9.0,21823623786.696857,23697613284.654392,601.4412000000001,8.0,5279552028.614676
110000392557.0,flare,other,77.66383354999999,1.0,255144214.2857143,255144214.2857143,,,
110000392557.0,furnace,other,,,,,175.27380000000002,1.0,688650033.5867889
110000392557.0,heater,other,,,,,333.2547,6.0,3932483061.6045403
110000392628.0,boiler,diesel,14.301868215999999,1.0,0.0,0.0,14.068800000000001,1.0,108600.1793595808
110000392628.0,boiler,naturalGas,14.301868215999999,1.0,160302728.57142857,160302728.57142857,14.068800000000001,1.0,167727172.9764898
110000392673.0,boiler,naturalGas,80.30147318,4.0,313817074.71428573,313817074.71428573,25.792800000000003,1.0,669417948.0490065
110000393333.0,furnace,diesel,,,,,120.171,2.0,5564282.068449818
110000393958.0,other combustion,coke,,,,,24.620400000000004,1.0,96787289.347062
110000394948.0,boiler,naturalGas,72.97469643,3.0,281425612.52980137,281425612.52980137,37.809900000000006,1.0,32111016.05499767
110000394948.0,dryer,naturalGas,,,,,17.586000000000002,1.0,174547601.17281598
110000394948.0,heater,naturalGas,,,,,17.586000000000002,1.0,74806398.84853968
110000395260.0,boiler,diesel,,,,,35.172000000000004,2.0,0.0
110000395260.0,boiler,naturalGas,47.536127554,2.0,117028723.50000001,117028723.50000001,35.172000000000004,2.0,292198514.4146329
110000395475.0,boiler,other,73.26776749999999,1.0,361222354.2857143,361222354.2857143,169.88076,2.0,2249006414.0869694
110000395475.0,heater,other,,,,,793.289805,15.0,14163639837.139835
110000395974.0,boiler,naturalGas,26.3763963,3.0,244938445.71428567,244938445.71428567,8.793000000000001,1.0,254352891.24448183
110000397794.0,boiler,other,0.035168528399999996,3.0,41544138727.95652,66179191225.81395,585.6138000000001,3.0,7612403369.85433
110000397794.0,flare,other,0.0,2.0,7020664174.928572,7020664174.928572,,,
110000397794.0,other combustion,other,0.0,3.0,0.0,0.0,,,
110000397794.0,stove,other,,,,,271.7037,2.0,4500836136.438815
110000398374.0,boiler,other,0.0,21.0,456619998328.0293,456619998328.0293,1128.4350000000002,8.0,18580614744.017223
110000398374.0,boiler,resFuelOil,,,,,773.7840000000001,6.0,467339391.14257014
110000398374.0,heater,other,,,,,1516.7925000000005,12.0,7342204575.796961
110000399792.0,furnace,coke,,,,,43.965,1.0,169420684.44439876
110000401725.0,boiler,naturalGas,,,,,53.02179000000001,1.0,1056410472.5193645
110000403670.0,boiler,coal,,,,,216.60090000000002,3.0,58945374.60884321
110000403670.0,other,coal,0.0,2.0,0.0,0.0,,,
110000404839.0,boiler,naturalGas,27.7567610397,2.0,444311742.8571428,444311742.8571428,27.756570000000004,1.0,611501199.9758182
110000404839.0,other combustion,naturalGas,0.0,1.0,6407985.600000001,6407985.600000001,,,
110000405696.0,heater,lpgHGL,,,,,0.073275,1.0,53700.975732464736
110000407202.0,boiler,naturalGas,21.106978461399997,3.0,221846605.71428567,221846605.71428567,21.1032,1.0,275547474.19885796
110000407202.0,engine,diesel,,,,,17.586000000000002,1.0,190788882.49056375
110000407202.0,engine,naturalGas,0.0,1.0,0.0,0.0,,,
110000407202.0,heater,naturalGas,0.0029307107,1.0,54152426.571428575,54152426.571428575,,,
110000407202.0,other combustion,diesel,0.0058614214,2.0,17963566.153846156,17963566.153846156,,,
110000407417.0,boiler,naturalGas,24.3278295207,2.0,778576435.7142856,778576435.7142856,82.94730000000001,2.0,758890942.6261772
110000407417.0,dryer,naturalGas,58.614214,2.0,41804992.92857143,41804992.92857143,29.310000000000002,1.0,96082507.07743776
110000407417.0,kiln,coal,0.0,2.0,61080838.0952381,61080838.0952381,5.862,1.0,67757439.02653468
110000407685.0,boiler,naturalGas,0.0058614214,2.0,31264882.34785714,31264882.34785714,172.04970000000003,4.0,698792896.3541945
110000407685.0,furnace,naturalGas,0.0,2.0,45098672.78571429,45098672.78571429,,,
110000407685.0,heater,naturalGas,,,,,3.6168540000000005,1.0,398598939.77242136
110000407685.0,other combustion,naturalGas,0.0,6.0,340230943.92857146,340230943.92857146,,,
110000407783.0,boiler,naturalGas,77.12458278119999,10.0,660216065.592857,756309643.3928571,111.37800000000001,1.0,1491449221.5817657
110000407881.0,boiler,naturalGas,176.72185521,3.0,1362805142.1428568,1362805142.1428568,176.73930000000001,3.0,2403897989.823353
110000407881.0,kiln,coal,,,,,10.258500000000002,1.0,155401466.52833706
110000410760.0,other,coke,,,,,35.172000000000004,1.0,209114082.11528602
110000411956.0,furnace,coke,,,,,20.2239,1.0,407731434.79621994
110000412170.0,boiler,biomass,23.152614529999997,1.0,0.0,0.0,23.1549,1.0,395126838.3075445
110000412170.0,dryer,biomass,0.0,1.0,0.0,0.0,,,
110000412170.0,other,biomass,0.0,1.0,0.0,0.0,,,
110000412330.0,boiler,naturalGas,0.0058614214,2.0,146772353.57142857,146772353.57142857,54.75108000000001,1.0,1077098008.0346406
110000412330.0,heater,naturalGas,,,,,2.3448,1.0,0.0
110000412394.0,boiler,coal,0.0029307107,1.0,0.0,0.0,29.6031,1.0,0.0
110000412447.0,boiler,coal,59.20035614,1.0,0.0,0.0,59.2062,1.0,1352227139.5636184
110000412447.0,boiler,diesel,0.0029307107,1.0,0.0,0.0,65.9475,1.0,0.0
110000412447.0,boiler,naturalGas,59.20035614,1.0,5406995.571428571,5406995.571428571,59.2062,1.0,5406517.595735875
110000412447.0,oven,naturalGas,,,,,9.0861,1.0,122940113.97909442
110000414089.0,other combustion,diesel,0.020514974899999996,7.0,0.0,0.0,1.0258500000000002,1.0,536372.6209508611
110000415505.0,boiler,coal,291.9017164307,2.0,0.0,0.0,0.0,1.0,641666093.8456645
110000415505.0,boiler,coke,,,,,0.0,1.0,1897183159.3822486
110000415505.0,other,coal,0.0,9.0,4041001716.213333,4041002296.6194863,,,
110000415505.0,other,coke,0.0,6.0,7936241590.153847,7936247225.476923,,,
110000415630.0,boiler,biomass,,,,,0.0,3.0,553574882.6249802
110000415630.0,boiler,coal,,,,,0.0,3.0,18755065469.44413
110000415630.0,boiler,other,,,,,0.0,3.0,63962791.679122195
110000420606.0,boiler,coal,2.9307106999999997,1.0,0.0,0.0,,,
110000420606.0,boiler,naturalGas,5.861421399999999,2.0,214424509.28160855,214424509.28160855,,,
110000420606.0,heater,naturalGas,3.692695482,1.0,9550.929348,9550.929348,,,
110000420606.0,other combustion,coal,,,,,48.36150000000001,1.0,32930701.087052476
110000420606.0,other combustion,coke,,,,,48.36150000000001,1.0,573493253.9625026
110000420606.0,other combustion,naturalGas,,,,,48.36150000000001,1.0,218473816.7695064
110000420884.0,boiler,coal,61.544924699999996,2.0,0.0,0.0,61.55100000000001,2.0,101885069.54600377
110000420884.0,boiler,naturalGas,0.29307107,1.0,1011747320.9999998,1011747320.9999998,63.63494100000001,1.0,1013800591.8430039
110000421552.0,heater,naturalGas,0.0,1.0,21022336.92857143,21022336.92857143,,,
110000421552.0,kiln,coal,0.0,2.0,674273258.0533333,1065173622.5266666,45.723600000000005,1.0,327885230.01631117
110000421552.0,kiln,gasoline,,,,,45.723600000000005,1.0,16527.513434251567
110000421552.0,kiln,naturalGas,,,,,45.723600000000005,1.0,29261608.28938917
110000421552.0,other,coal,0.0,1.0,322740357.0481481,1032768906.7640741,,,
110000421552.0,other combustion,gasoline,0.0029307107,1.0,14059.470396270395,14059.470396270395,,,
110000422249.0,heater,lpgHGL,,,,,0.38103000000000004,1.0,1844292.885311836
110000422908.0,boiler,naturalGas,27.84175165,3.0,0.0,0.0,23.799720000000004,1.0,553550648.7400233
110000422962.0,engine,diesel,,,,,0.19051500000000002,1.0,8216772.065630213
110000422962.0,engine,gasoline,,,,,0.19198050000000003,2.0,4946234.020505106
110000425807.0,other combustion,diesel,,,,,3.2680650000000004,1.0,69899.62347497923
110000426263.0,boiler,biomass,1104.0,4.0,0.0,0.0,213.96300000000002,2.0,3626893454.042679
110000426263.0,boiler,diesel,332.0,1.0,0.0,0.0,126.03300000000002,1.0,19643051.926357068
110000426263.0,furnace,biomass,,,,,0.0,1.0,10128541032.900173
110000426263.0,kiln,biomass,,,,,0.0,1.0,0.0
110000426263.0,other,biomass,0.0,1.0,955.2408526885139,955.2408526885139,,,
110000426263.0,other combustion,diesel,0.1,2.0,0.0,0.0,,,
110000427128.0,other combustion,diesel,0.0029307107,1.0,0.0,0.0,1.3470876,1.0,124107.4947412897
110000427440.0,boiler,coal,152.2,3.0,0.0,0.0,128.67090000000002,3.0,1945024723.4873135
110000427440.0,kiln,coal,,,,,4.3965000000000005,1.0,0.0
110000427440.0,kiln,coke,,,,,4.3965000000000005,1.0,113678215.35699548
110000427501.0,boiler,biomass,116.64228586,1.0,0.0,0.0,115.77450000000002,1.0,2312010909.297735
110000427501.0,furnace,biomass,,,,,0.0,1.0,6552455273.477087
110000427501.0,kiln,biomass,,,,,0.0,1.0,0.0
110000428485.0,boiler,coal,130.12355508,3.0,0.0,0.0,43.378800000000005,1.0,1332608941.6026304
110000428485.0,boiler,naturalGas,38.68538124,1.0,122334270.54545456,122334270.54545456,,,
110000428485.0,dryer,coal,70.92319893999999,2.0,67813204.0,528604652.43531954,,,
110000428485.0,dryer,naturalGas,70.92319893999999,2.0,0.0,0.0,38.68920000000001,1.0,1788370.916383758
110000428485.0,heater,naturalGas,,,,,0.14655,1.0,4046.0880461171005
110000428485.0,kiln,coal,,,,,8.793000000000001,1.0,351391752.97613823
110000432265.0,boiler,naturalGas,62.18968105399999,4.0,705132340.9576364,722674609.65,29.310000000000002,1.0,927763589.3237338
110000433013.0,boiler,other,29.01403593,1.0,0.0,0.0,29.310000000000002,1.0,6263317151.990258
110000433013.0,furnace,other,,,,,28.89966,1.0,75515407337.84285
110000433013.0,heater,other,,,,,4.572360000000001,1.0,190621504.98377344
110000434174.0,boiler,naturalGas,88.80053421,1.0,880479488.5714285,880479488.5714285,28.137600000000003,1.0,877520159.1622574
110000436476.0,kiln,coke,,,,,29.310000000000002,1.0,0.0
